SPECIES,Sp_Rel_Code,Q1,W1,Q2,Relationship,AveDIST,Colony.Specific.Foraging.Distance,Col.All_Summer_Flower_Cover_Prop,Col.Worker_Preferred_Summer_Flower_Cover_Prop,Col.All_Spring_Flower_Cover_Prop,Col.Queen_Visited_Spring_Flower_Cover_Prop,Col.Spring_Plus_Summer_Flower_Cover_Prop,Col.Arable,Col.Mixed.Vegetation,Col.Nesting_high,250.All_Summer_Flower_Cover_Prop,250.Worker_Preferred_Summer_Flower_Cover_Prop,250.All_Spring_Flower_Cover_Prop,250.Queen_Visited_Spring_Flower_Cover_Prop,250.Spring_Plus_Summer_Flower_Cover_Prop,250.Arable,250.Mixed.Vegetation,250.Nesting_high,500.All_Summer_Flower_Cover_Prop,500.Worker_Preferred_Summer_Flower_Cover_Prop,500.All_Spring_Flower_Cover_Prop,500.Queen_Visited_Spring_Flower_Cover_Prop,500.Spring_Plus_Summer_Flower_Cover_Prop,500.Arable,500.Mixed.Vegetation,500.Nesting_high,1000.All_Summer_Flower_Cover_Prop,1000.Worker_Preferred_Summer_Flower_Cover_Prop,1000.All_Spring_Flower_Cover_Prop,1000.Queen_Visited_Spring_Flower_Cover_Prop,1000.Spring_Plus_Summer_Flower_Cover_Prop,1000.Arable,1000.Mixed.Vegetation,1000.Nesting_high
Bter,Bter_65,1,1,0,Queen 2011 to daughter workers 2011,461.08,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_69,0,1,2,Workers 2011 to sister Queens 2012,1325.9,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_70,0,2,1,Workers 2011 to sister Queens 2012,425.11,707,0.699908384,0.019309139,0.597517516,0.568471225,0.587780364,0.689858287,0.107010782,0.228194777,0.844541989,0.060020931,0.679179827,0.652879418,0.712900349,0.65941359,0.116357007,0.223160655,0.822506496,0.024777239,0.68238329,0.655442264,0.680219503,0.683577554,0.086179767,0.192263627,0.550413363,0.018291931,0.447768384,0.414070412,0.432362343,0.713783479,0.102939477,0.276946182
Bter,Bter_76,0,1,1,Workers 2011 to sister Queens 2012,1672.31,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_77,0,3,1,Workers 2011 to sister Queens 2012,994.54,167.3333333,0.700728121,0.119263337,0.268681462,0.04205984,0.161323177,0,0.82287192,0.830585926,0.7680496,0.098397443,0.345194137,0.083732367,0.18212981,0.120784598,0.644343974,0.706241758,0.627033656,0.034637502,0.246720315,0.14325712,0.177894622,0.492121455,0.223994202,0.486228956,0.508828292,0.021013553,0.270265191,0.205990801,0.227004354,0.658964308,0.093272047,0.287924361
Bter,Bter_83,0,2,1,Workers 2011 to sister Queens 2012,2946.77,1411,0.388020869,0.016013559,0.289826974,0.261567866,0.277581425,0.489487963,0.068467044,0.22391739,0.452923075,0.016713071,0.354667702,0.351190244,0.367903315,0.817201351,0.141653842,0.389108946,0.380814538,0.009947178,0.329043232,0.326717741,0.336664919,0.873196256,0.080372314,0.299892016,0.422908978,0.014377837,0.314987742,0.299162337,0.313540174,0.623732871,0.08259087,0.258131846
Bter,Bter_84,0,1,1,Workers 2011 to sister Queens 2012,2710.41,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_85,0,2,0,Workers 2011 only ,  NA,671.5,0.488098029,0.011955904,0.146531705,0.0290959,0.041051804,0.545358185,0.089755649,0.406609856,0.672271051,0.0000774,0.022128769,0.014508553,0.014585953,0.786645,0.006309809,0.203126324,0.503909852,0.006136463,0.088533586,0.020958742,0.027095205,0.592534713,0.055190894,0.399747684,0.442856216,0.031314042,0.19882147,0.069040549,0.100354591,0.516006008,0.086122387,0.394692806
Bter,Bter_86,0,2,1,Workers 2011 to sister Queens 2012,1125.91,69,0.630207213,0.139735524,0.149217577,0.034135392,0.173870916,0,0.998110886,0.998110886,0.665945079,0.075379127,0.332890059,0.164050519,0.239429646,0.164183121,0.531189634,0.543508282,0.678588512,0.034565587,0.298773706,0.19359805,0.228163637,0.469249028,0.222374206,0.478048156,0.514197314,0.019598711,0.277084135,0.223257735,0.242856446,0.662779789,0.100573367,0.296570236
Bter,Bter_88,0,5,5,Workers 2011 to sister Queens 2012,454.45,526.2,0.420758396,0.043761212,0.220699078,0.017050767,0.060811979,0.334794982,0.025542337,0.502566187,0.347673818,0.044506977,0.218644417,0.004870314,0.049377291,0.464546029,0.040141413,0.578351909,0.413748945,0.044812836,0.22675132,0.015370529,0.060183365,0.327013846,0.025866898,0.525716064,0.345648779,0.017881792,0.150992229,0.052576065,0.070457857,0.399997339,0.022807142,0.331512921
Bter,Bter_95,0,1,1,Workers 2011 to sister Queens 2012,1235.07,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_96,0,3,1,Workers 2011 to sister Queens 2012,2604.35,95.66666667,0.074238455,0.049711443,0.017498922,0.006724942,0.056436385,0,0.047509992,0.631122633,0.099131039,0.047920248,0.027532541,0.011459212,0.05937946,0,0.020179798,0.610554729,0.157576103,0.035500507,0.08842164,0.046978567,0.082479074,0.143031408,0.021427114,0.689371513,0.323665318,0.013277605,0.303417618,0.185141817,0.198419422,0.606711167,0.029686196,0.419476949
Bter,Bter_98,0,1,1,Workers 2011 to sister Queens 2012,1395.09,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_106,0,1,1,Workers 2011 to sister Queens 2012,1588.08,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_110,0,2,1,Workers 2011 to sister Queens 2012,2252.79,43.5,0.553883782,0.123105119,0.195631038,0.0000824,0.123187519,0,0,0.997024061,0.498040459,0.104992163,0.19197016,0.029805642,0.134797805,0.018200092,0.003548462,0.85063742,0.338915323,0.051687901,0.205053431,0.114654679,0.16634258,0.145574689,0.017527323,0.53514538,0.264006022,0.017972992,0.136645443,0.050790666,0.068763658,0.318225691,0.022419691,0.271351157
Bter,Bter_113,1,1,0,Queen 2011 to daughter workers 2011,447.26,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_114,1,1,0,Queen 2011 to daughter workers 2011,364.2,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_160,0,1,1,Workers 2011 to sister Queens 2012,393.43,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_182,1,1,0,Queen 2011 to daughter workers 2011,1401.95,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_194,0,1,1,Workers 2011 to sister Queens 2012,3665.09,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_198,0,3,1,Workers 2011 to sister Queens 2012,1541.83,194.3333333,0.373017075,0.221569789,0.086562681,0.007357177,0.228926966,0,0.027563097,0.911785334,0.367678826,0.220343307,0.093895133,0.007138057,0.227481364,0,0.034711993,0.88430693,0.364301138,0.233333494,0.11179163,0.008089621,0.241423115,0,0.019808746,0.80613549,0.390292403,0.152757443,0.171118767,0.019688592,0.172446035,0.101471539,0.024149097,0.745882164
Bter,Bter_199,0,1,1,Workers 2011 to sister Queens 2012,3283.59,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_226,1,1,0,Queen 2011 to daughter workers 2011,1386,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_237,0,1,1,Workers 2011 to sister Queens 2012,1263.04,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_242,0,1,1,Workers 2011 to sister Queens 2012,1095.9,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_243,0,1,1,Workers 2011 to sister Queens 2012,1402.3,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1646,0,2,0,Workers 2011 only ,  NA,248.5,0.114599423,0.04842799,0.03661715,0.018924026,0.067352016,0.000832899,0.018637389,0.494602517,0.115637624,0.048666704,0.037277591,0.019399853,0.068066557,0.001379434,0.01874532,0.497320808,0.216373649,0.03309371,0.181592014,0.164466826,0.197560536,0.280914932,0.015122659,0.677614462,0.306124466,0.011600469,0.30195966,0.227687802,0.239288271,0.606782727,0.022873153,0.449966528
Bter,Bter_1647,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1648,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1649,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1650,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1651,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1652,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1653,0,2,0,Workers 2011 only ,  NA,395,0.397904646,0.039630108,0.255792803,0.012365919,0.051996027,0.391496142,0.027262735,0.510120682,0.346021884,0.031097801,0.235213262,0.004652704,0.035750505,0.543412877,0.046205138,0.505258553,0.410451265,0.04156178,0.226043638,0.014742315,0.056304095,0.339927407,0.026162467,0.499092527,0.350680528,0.01816995,0.152300841,0.051492406,0.069662356,0.398979305,0.024261072,0.333722716
Bter,Bter_1654,0,2,0,Workers 2011 only ,  NA,332.5,0.398510416,0.292938312,0.170600105,0.023007384,0.315945696,0,0.008825849,0.986129254,0.406614869,0.35487098,0.176000075,0.021438505,0.376309485,0,0.009991239,0.982157203,0.397616606,0.228682058,0.168254196,0.019211311,0.247893369,0.029087604,0.01289668,0.962348555,0.298148519,0.125278915,0.135346443,0.018300383,0.143579298,0.078968651,0.017144909,0.594065908
Bter,Bter_1655,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1656,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1657,0,2,0,Workers 2011 only ,  NA,1690,0.342839677,0.048807539,0.232199656,0.049587882,0.098395421,0.348702137,0.035742885,0.334263842,0.504031499,0.017528477,0.393673235,0.009767313,0.02729579,0.463880433,0.008781656,0.085307237,0.600450282,0.038558677,0.453352695,0.022669995,0.061228672,0.486619652,0.056214862,0.299953254,0.426795307,0.036404554,0.333628921,0.048427746,0.0848323,0.409894437,0.040656103,0.308554476
Bter,Bter_1658,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1659,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1660,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1661,0,2,0,Workers 2011 only ,  NA,105.5,0.92605305,0.007591696,0.7420599,0.012198738,0.019790434,0.910900734,0.059405288,0.000342152,0.826383221,0.004767394,0.664262313,0.014014033,0.018781427,0.844028885,0.081762751,0.124671958,0.723125887,0.013185188,0.576150622,0.014134455,0.027319643,0.804566614,0.067047028,0.232229891,0.528867427,0.031405157,0.424394864,0.087763776,0.119168933,0.653745304,0.045594075,0.482112445
Bter,Bter_1662,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1663,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1664,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1665,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1666,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1667,0,2,0,Workers 2011 only ,  NA,869.5,0.558074175,0.130668055,0.300035812,0.048514272,0.179182327,0.289057193,0.039520111,0.755898532,0.623161619,0.261754455,0.208641289,0.008872001,0.270626456,0,0.066544329,0.976616489,0.586176756,0.222304566,0.210525137,0.007269818,0.229574384,0.079115318,0.030484782,0.846920735,0.544548176,0.119898622,0.307405279,0.055861497,0.175760119,0.305926424,0.037125219,0.74583912
Bter,Bter_1668,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1669,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1670,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1671,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1672,0,3,0,Workers 2011 only ,  NA,482,0.454316604,0.244784291,0.138021685,0.007166916,0.251951207,0,0.024796966,0.862672508,0.463076794,0.246794318,0.119496956,0.003354945,0.250149263,0,0.022441496,0.893095189,0.454210424,0.244814463,0.138283731,0.007529125,0.252343588,0,0.024957656,0.85810898,0.47167697,0.161914499,0.230836272,0.038339767,0.200254266,0.165236834,0.026561991,0.796343402
Bter,Bter_1673,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1674,0,2,0,Workers 2011 only ,  NA,60,0.094808468,0.000122898,0.02255754,0.013438521,0.013561419,0.08672307,0.035113836,0.910765809,0.161829689,0.008625538,0.11376798,0.017091744,0.025717282,0.458341472,0.030729577,0.635620714,0.218275458,0.019415413,0.154677421,0.016922223,0.036337636,0.500821132,0.031087044,0.505635026,0.275427705,0.018268258,0.215501351,0.058595059,0.076863317,0.457515841,0.035050683,0.460347575
Bter,Bter_1675,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1676,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1677,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1678,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1679,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1680,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1681,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1682,0,8,0,Workers 2011 only ,  NA,417.25,0.615786498,0.268650134,0.190895778,0.00652638,0.275176514,0,0.023896271,0.877609854,0.690551808,0.245618763,0.241722958,0.005536945,0.251155708,0,0.013010888,0.812655339,0.585482543,0.251046607,0.19895599,0.011062576,0.262109183,0.029442501,0.04490964,0.892199808,0.544093491,0.154715042,0.308173071,0.063312868,0.21802791,0.286467701,0.032726182,0.760516096
Bter,Bter_1683,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1684,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1685,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1686,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1687,0,2,0,Workers 2011 only ,  NA,702.5,0.445643653,0.21388099,0.143848354,0.009561775,0.223442765,0.015288113,0.027756815,0.813765926,0.52819544,0.241895042,0.148904766,0.003664988,0.24556003,0,0.030921497,0.882352648,0.471989522,0.226419784,0.143719579,0.007788571,0.234208355,0,0.034222825,0.824758335,0.475564016,0.159677729,0.234886333,0.04052722,0.200204949,0.182891581,0.027141131,0.790313232
Bter,Bter_1688,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1689,0,2,0,Workers 2011 only ,  NA,60,0.462227793,0.448152899,0.211131065,0.017941034,0.466093933,0,0.020159133,0.949737789,0.365388592,0.234050277,0.175763759,0.028310115,0.262360392,0,0.020061888,0.950832308,0.356701347,0.202018733,0.170272462,0.020524517,0.22254325,0.038835612,0.01085721,0.877258695,0.260605125,0.112670185,0.125668703,0.018458159,0.131128344,0.084231385,0.013644228,0.514453868
Bter,Bter_1690,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1691,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1692,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1693,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1694,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1695,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1696,0,3,0,Workers 2011 only ,  NA,696,0.39211117,0.02401422,0.191620013,0.052952842,0.076967062,0.518578545,0.063985745,0.404722067,0.331774091,0.003695017,0.170497793,0.028712369,0.032407386,0.40403381,0.064138554,0.416894271,0.467828316,0.007481865,0.217353318,0.035793014,0.043274879,0.565050302,0.046381921,0.414057726,0.419448665,0.030255294,0.231413351,0.054239333,0.084494627,0.541491738,0.080420654,0.379988456
Bter,Bter_1697,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1698,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1699,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1700,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1701,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1702,0,2,0,Workers 2011 only ,  NA,219,0.303149295,0.197348042,0.090298029,0.013015326,0.210363368,0,0.00636551,0.985101573,0.320540123,0.218356677,0.101599653,0.014290485,0.232647162,0,0.010859804,0.975596852,0.390567918,0.194089011,0.179302126,0.018335596,0.212424607,0.075860903,0.023538077,0.807194307,0.294629158,0.122863073,0.128064617,0.016969967,0.13983304,0.069233205,0.018286768,0.627238644
Bter,Bter_1703,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1704,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1705,0,2,0,Workers 2011 only ,  NA,270,0.405797606,0.31552306,0.173799656,0.02498464,0.3405077,0,0.008438306,0.984830677,0.401855662,0.325412249,0.172930162,0.024579148,0.349991397,0,0.009450901,0.983978216,0.411908373,0.21192711,0.186783227,0.018945717,0.230872827,0.062745608,0.017960749,0.936596102,0.286748863,0.122195856,0.128171311,0.017586815,0.139782671,0.071895432,0.017663821,0.601634235
Bter,Bter_1706,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1707,0,2,0,Workers 2011 only ,  NA,139.5,0.428241763,0.36975304,0.186803,0.022211548,0.391964588,0,0.023026505,0.968286695,0.394371339,0.358351824,0.160558195,0.015091906,0.37344373,0,0.00998654,0.981986267,0.389784656,0.235648744,0.156911692,0.018827886,0.25447663,0.014940554,0.01413775,0.956178948,0.309025254,0.128255758,0.139723044,0.018398552,0.14665431,0.080353838,0.018224121,0.60493948
Bter,Bter_1708,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1709,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1710,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1711,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1712,0,3,0,Workers 2011 only ,  NA,198.6666667,0.254906279,0.126075813,0.057734877,0.0108036,0.136879413,0,0.008217509,0.859052165,0.229688825,0.131882609,0.056658469,0.009531743,0.141414352,0,0.008510978,0.764902154,0.370803826,0.169749261,0.169024076,0.016754692,0.186503953,0.080137869,0.029693715,0.756737373,0.295410682,0.119931494,0.12770235,0.016786317,0.136717811,0.07033516,0.019159246,0.625866567
Bter,Bter_1713,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1714,0,2,0,Workers 2011 only ,  NA,467.5,0.471070864,0.248825419,0.143303709,0.00704677,0.255872189,0,0.024999244,0.873215883,0.474596554,0.244510859,0.123580034,0.00268007,0.247190929,0,0.019585106,0.897738175,0.471217754,0.249600599,0.144178441,0.007842817,0.257443416,0,0.025074301,0.866351785,0.48024462,0.162091787,0.239244826,0.041875983,0.20396777,0.175560854,0.026969191,0.797057297
Bter,Bter_1715,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1716,0,2,0,Workers 2011 only ,  NA,681,0.404679464,0.031724878,0.238864654,0.062858863,0.094583741,0.346392112,0.023687386,0.373531724,0.351298433,0.05178348,0.191769988,0.004419226,0.056202706,0.270729068,0.02549638,0.826000049,0.406829808,0.049536905,0.243094024,0.036044271,0.085581176,0.313279674,0.0254142,0.523102203,0.315124446,0.017584729,0.144992513,0.049651235,0.067235964,0.366013095,0.019145367,0.297206398
Bter,Bter_1717,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1718,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1719,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1720,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1721,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1722,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1723,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1724,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1725,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1726,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1727,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1728,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1729,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1730,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1731,0,2,0,Workers 2011 only ,  NA,1110,0.552642816,0.043420327,0.447923613,0.104488725,0.147909052,0.61689871,0.053350866,0.454518872,0.866702987,0.0000274,0.712587751,0.046018765,0.046046165,0.904145646,0.066202163,0.145037975,0.617083765,0.001778593,0.602787558,0.138309107,0.1400877,0.927780126,0.034935033,0.351144553,0.583781606,0.035135897,0.49424329,0.123251907,0.158387804,0.674431745,0.049637584,0.417527496
Bter,Bter_1732,0,3,0,Workers 2011 only ,  NA,154,0.302483551,0.005598937,0.159578178,0.032223526,0.037822463,0.349865053,0.124126955,0.44608676,0.330108252,0.003749227,0.165495055,0.028245838,0.031995065,0.402953242,0.064432295,0.40950044,0.468379429,0.007500612,0.216491319,0.035699503,0.043200115,0.56918135,0.046518883,0.413999873,0.420425572,0.030118258,0.231943317,0.054782363,0.084900621,0.543177861,0.080891613,0.378688109
Bter,Bter_1733,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1734,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1735,0,3,0,Workers 2011 only ,  NA,75.33333333,0.877714974,0.083956965,0.682863748,0.011724896,0.095681861,0.753498057,0.148572283,0.242121348,0.926271697,0.023402907,0.73303854,0.007222714,0.030625621,0.882460069,0.061924482,0.300040264,0.845065451,0.029077373,0.657894802,0.012625376,0.041702749,0.766118999,0.07269307,0.300666689,0.605592278,0.052142878,0.447603046,0.076079371,0.128222249,0.62871949,0.04670468,0.48739337
Bter,Bter_1736,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1737,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1738,0,3,0,Workers 2011 only ,  NA,351.6666667,0.800009377,0.271832372,0.347578203,0.033164629,0.304997001,0.110075079,0.029720595,0.869486347,0.813492605,0.324446291,0.300813487,0.011495351,0.335941642,0.037061281,0,0.85460204,0.700405821,0.208980136,0.343601854,0.087765066,0.296745202,0.202666535,0.054049587,0.90273815,0.607836731,0.127165744,0.385440236,0.076473669,0.203639413,0.413076457,0.038323426,0.706793766
Bter,Bter_1739,0,3,0,Workers 2011 only ,  NA,85.66666667,0.380995758,0.370666182,0.151489376,0.004789436,0.375455618,0,0,0.998490188,0.411226181,0.328404411,0.132024619,0.00671905,0.335123461,0,0.003405722,0.999321294,0.395462253,0.269975818,0.115515797,0.006557211,0.276533029,0.001904493,0.007978652,0.89739715,0.474335255,0.150731488,0.25719093,0.0402125,0.190943988,0.197481771,0.024223125,0.664797079
Bter,Bter_1740,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bter,Bter_1741,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
